// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4AF58
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
46549										-0.116374	8.110730	5.831396	-0.175177	0.096239	-0.168867	-0.549525	0.291779	-0.017305	0.945370	-0.187489	0.006169	0.266617
46550										-0.058280	7.888748	5.804945	-0.174651	0.106851	-0.171644	-0.543421	0.297158	-0.013109	0.945141	-0.188581	0.006843	0.266644
46551										-0.114335	7.603943	5.829104	-0.166921	0.133536	-0.166164	-0.548510	0.286127	-0.013879	0.944878	-0.189652	0.007558	0.266799
46552										-0.300476	7.550975	5.896468	-0.134132	0.165986	-0.169898	-0.541911	0.287416	-0.009775	0.944599	-0.190586	0.008405	0.267092
46553										-0.472043	7.549494	6.050097	-0.123462	0.178181	-0.176342	-0.546484	0.298596	-0.019034	0.944314	-0.191490	0.009317	0.267425
46554										-0.573825	7.509837	6.244663	-0.113792	0.191515	-0.182344	-0.544032	0.293743	-0.027174	0.944019	-0.192359	0.010300	0.267805
46555										-0.697844	7.504889	6.448880	-0.119947	0.196882	-0.185124	-0.547377	0.292861	-0.012398	0.943711	-0.193267	0.011295	0.268199
46556										-0.712049	7.493708	6.603404	-0.146956	0.203263	-0.184890	-0.550917	0.293884	-0.022553	0.943368	-0.194302	0.012267	0.268614
46557										-0.700230	7.548972	6.636102	-0.182177	0.214705	-0.174789	-0.545203	0.296133	-0.015978	0.942972	-0.195500	0.013168	0.269091
46558										-0.674397	7.516156	6.530899	-0.223359	0.235659	-0.151859	-0.544443	0.289663	-0.016402	0.942501	-0.196872	0.013959	0.269700
46559										-0.735389	7.451405	6.353006	-0.247767	0.254008	-0.127210	-0.536995	0.298662	-0.018220	0.941972	-0.198342	0.014648	0.270434
46560										-0.931445	7.511400	6.221116	-0.260923	0.268016	-0.109375	-0.543670	0.295917	-0.013030	0.941403	-0.199857	0.015273	0.271265
46561										-1.204225	7.401470	6.043388	-0.280429	0.259533	-0.099224	-0.542510	0.300279	-0.020026	0.940821	-0.201447	0.015807	0.272077
46562										-1.387584	7.287044	5.940458	-0.288680	0.216913	-0.093348	-0.537522	0.295767	-0.009566	0.940285	-0.203042	0.016214	0.272718
46563										-1.479544	7.152605	5.854779	-0.281442	0.162178	-0.082489	-0.541288	0.298850	-0.015995	0.939826	-0.204559	0.016465	0.273151
46564										-1.437180	7.114791	5.941105	-0.259230	0.107749	-0.081349	-0.534887	0.311734	-0.016681	0.939461	-0.205939	0.016626	0.273360
46565										-1.275682	7.129442	5.922310	-0.232422	0.037104	-0.079816	-0.535890	0.302086	-0.012256	0.939218	-0.207151	0.016664	0.273277
46566										-0.933199	7.073796	5.823569	-0.222483	-0.004533	-0.069339	-0.537978	0.297761	-0.006089	0.939038	-0.208280	0.016582	0.273044
46567										-0.788100	6.867039	5.821820	-0.203289	0.010237	-0.052485	-0.537007	0.302631	-0.014001	0.938849	-0.209305	0.016486	0.272915
46568										-0.797449	6.733037	5.887721	-0.175203	0.027274	-0.034519	-0.538880	0.298982	-0.015377	0.938657	-0.210186	0.016393	0.272904
46569										-0.867137	6.533996	5.936000	-0.136946	0.050789	-0.017075	-0.539781	0.292777	-0.008610	0.938463	-0.210878	0.016329	0.273040
46570										-0.976703	6.460396	5.947717	-0.103698	0.079829	0.002619	-0.533231	0.307362	-0.007733	0.938254	-0.211407	0.016295	0.273350
46571										-1.130875	6.340150	5.916530	-0.061915	0.114636	0.031975	-0.534100	0.301804	-0.009528	0.938028	-0.211722	0.016271	0.273883
46572										-1.388031	6.308952	5.949748	-0.040273	0.137750	0.056724	-0.533040	0.306197	-0.002822	0.937783	-0.211918	0.016225	0.274575
46573										-1.550113	6.275293	6.015735	-0.029333	0.143716	0.084456	-0.534638	0.299868	-0.004699	0.937530	-0.212030	0.016088	0.275357
46574										-1.730491	6.396370	6.153329	-0.010104	0.109565	0.094894	-0.535332	0.301326	-0.001340	0.937340	-0.212021	0.015861	0.276022
46575										-1.949138	6.623172	6.313312	0.014066	0.029284	0.086073	-0.530371	0.299584	-0.014520	0.937290	-0.211862	0.015528	0.276333
46576										-1.970990	6.778337	6.426236	0.031819	-0.072074	0.085515	-0.538376	0.307380	-0.011607	0.937399	-0.211567	0.015003	0.276219
46577										-1.872735	6.917800	6.434023	0.050012	-0.156638	0.079457	-0.533443	0.308123	-0.012277	0.937648	-0.211141	0.014340	0.275737
46578										-1.648827	6.965929	6.479619	0.051278	-0.211596	0.089081	-0.538826	0.305942	-0.012247	0.937969	-0.210670	0.013522	0.275045
46579										-1.446382	6.945487	6.531814	0.054058	-0.224447	0.103833	-0.537978	0.308774	-0.002068	0.938306	-0.210155	0.012612	0.274332
46580										-1.405468	6.756349	6.644077	0.072342	-0.203308	0.130819	-0.539879	0.303479	-0.002983	0.938619	-0.209538	0.011665	0.273774
46581										-1.517868	6.682661	6.639419	0.094890	-0.190864	0.171075	-0.537527	0.308435	-0.001437	0.938923	-0.208766	0.010601	0.273364
46582										-1.654812	6.664380	6.629917	0.109038	-0.200624	0.222641	-0.539773	0.305379	-0.000716	0.939233	-0.207864	0.009321	0.273034
46583										-1.815371	6.651639	6.557323	0.121067	-0.224386	0.265385	-0.546642	0.303564	-0.000371	0.939572	-0.206829	0.007819	0.272700
46584										-1.876512	6.619902	6.461407	0.119486	-0.260536	0.295649	-0.545499	0.306555	0.004955	0.939942	-0.205751	0.006113	0.272282
46585										-1.930860	6.657838	6.368810	0.123248	-0.307893	0.311628	-0.547623	0.300659	0.003687	0.940374	-0.204596	0.004234	0.271697
46586										-1.948982	6.746505	6.284731	0.121521	-0.364439	0.336085	-0.550511	0.304008	0.010953	0.940864	-0.203393	0.002133	0.270927
46587										-1.828732	6.829778	6.141525	0.112054	-0.422349	0.360018	-0.548522	0.298787	0.002379	0.941411	-0.202157	-0.000216	0.269958
46588										-1.668898	6.875893	6.018078	0.138368	-0.487359	0.393268	-0.570166	0.303840	0.016408	0.942047	-0.200724	-0.002803	0.268794
46589										-1.622966	6.911533	5.928539	0.148633	-0.540468	0.425325	-0.557469	0.292347	0.008723	0.942742	-0.199155	-0.005637	0.267474
46590										-1.558823	6.809404	5.824909	0.173701	-0.607771	0.468774	-0.560936	0.293186	0.021485	0.943517	-0.197382	-0.008756	0.265970
46591										-1.379229	6.786487	5.768623	0.198557	-0.716806	0.521491	-0.564396	0.293806	0.018052	0.944421	-0.195339	-0.012311	0.264120
46592										-0.936757	6.864414	5.766085	0.213062	-0.844890	0.609000	-0.570565	0.286011	0.026976	0.945443	-0.193044	-0.016485	0.261916
46593										-0.787068	7.069506	5.724683	0.221384	-0.973467	0.712366	-0.576451	0.290891	0.023216	0.946563	-0.190479	-0.021378	0.259383
46594										-0.499039	7.244545	5.867394	0.274264	-1.141013	0.769634	-0.577498	0.284996	0.028363	0.947871	-0.187482	-0.026788	0.256268
46595										-0.236258	7.633073	5.880884	0.311110	-1.301653	0.791756	-0.591250	0.278997	0.033274	0.949351	-0.184142	-0.032594	0.252511
46596										0.157421	7.990320	5.841918	0.318244	-1.477198	0.814541	-0.590053	0.276815	0.033705	0.950973	-0.180608	-0.038842	0.248035
46597										0.582486	8.323725	5.919337	0.329175	-1.650777	0.826094	-0.598561	0.270995	0.036853	0.952731	-0.176843	-0.045495	0.242819
46598										1.118445	8.517906	5.978816	0.304306	-1.767182	0.804496	-0.608063	0.266896	0.044283	0.954523	-0.173119	-0.052310	0.237020
46599										1.472635	8.274277	5.864856	0.274293	-1.784520	0.735412	-0.614432	0.257126	0.052479	0.956263	-0.169562	-0.058902	0.230957
46600										1.936900	7.853765	5.795805	0.294794	-1.733097	0.646588	-0.614152	0.254568	0.047880	0.957926	-0.166034	-0.064958	0.224925
46601										2.523678	7.537338	5.856583	0.365365	-1.611662	0.557678	-0.619199	0.250911	0.054442	0.959495	-0.162334	-0.070298	0.219260
46602										2.958293	7.521076	5.891192	0.417474	-1.431718	0.482065	-0.622635	0.235160	0.058654	0.960903	-0.158618	-0.074870	0.214246
46603										3.384826	7.728051	5.781680	0.471656	-1.256904	0.450531	-0.634069	0.228333	0.061652	0.962148	-0.154811	-0.078897	0.209954
46604										3.709377	8.067793	5.588684	0.508170	-1.075154	0.444782	-0.640208	0.232426	0.074100	0.963204	-0.151012	-0.082488	0.206467
46605										3.941628	8.302301	5.187777	0.491879	-0.869695	0.432369	-0.635092	0.234861	0.070426	0.964036	-0.147479	-0.085642	0.203838
46606										3.956879	8.345038	4.949513	0.440687	-0.641118	0.403143	-0.640451	0.227751	0.070063	0.964621	-0.144443	-0.088268	0.202118
46607										3.731179	8.170629	4.900030	0.380665	-0.413062	0.364078	-0.649448	0.222589	0.069186	0.964976	-0.141934	-0.090344	0.201278
46608										3.376844	8.046607	4.781998	0.346562	-0.255911	0.339646	-0.648171	0.221667	0.072316	0.965177	-0.139772	-0.092042	0.201059
46609										3.056779	8.110510	4.672709	0.370273	-0.144883	0.328375	-0.641956	0.223275	0.066655	0.965298	-0.137604	-0.093452	0.201324
46610										2.692474	8.398859	4.608438	0.395624	-0.081295	0.314137	-0.644161	0.226699	0.078768	0.965381	-0.135398	-0.094651	0.201861
46611										2.367773	8.662501	4.725243	0.431895	-0.055908	0.305037	-0.643509	0.231119	0.080108	0.965466	-0.133040	-0.095721	0.202518
46612										2.070395	8.856891	4.856540	0.453696	-0.046306	0.297591	-0.647128	0.228561	0.075271	0.965552	-0.130600	-0.096718	0.203220
46613										1.846465	8.953671	4.989937	0.454683	-0.078660	0.296554	-0.639975	0.231063	0.078307	0.965662	-0.128115	-0.097768	0.203775
46614										1.737743	8.968540	5.010366	0.460467	-0.130085	0.303181	-0.647590	0.220078	0.074830	0.965808	-0.125550	-0.098937	0.204117
46615										1.640255	8.729028	4.967593	0.443301	-0.172848	0.308735	-0.651966	0.227349	0.082429	0.965971	-0.123010	-0.100226	0.204265
46616										1.586610	8.354963	4.909778	0.430957	-0.212244	0.302859	-0.654379	0.217203	0.085892	0.966157	-0.120499	-0.101574	0.204215
46617										1.647952	8.088009	4.925019	0.408338	-0.247558	0.296511	-0.642585	0.219403	0.089041	0.966360	-0.118056	-0.102980	0.203976
46618										1.752360	7.944520	4.872818	0.368658	-0.257065	0.289242	-0.655301	0.209246	0.080957	0.966548	-0.115805	-0.104412	0.203648
46619										1.860008	7.990003	4.961464	0.305047	-0.254305	0.273252	-0.651743	0.216394	0.086788	0.966708	-0.113866	-0.105833	0.203249
46620										2.079835	8.079949	5.057359	0.224050	-0.265284	0.260495	-0.652572	0.212067	0.080331	0.966840	-0.112320	-0.107299	0.202710
46621										2.236204	8.321869	5.018173	0.139550	-0.244229	0.257143	-0.659490	0.212106	0.085487	0.966911	-0.111196	-0.108802	0.202188
46622										2.383561	8.602466	5.038294	0.050205	-0.201595	0.259362	-0.660716	0.216196	0.085535	0.966896	-0.110551	-0.110330	0.201785
46623										2.375448	8.808479	4.940811	-0.001787	-0.160170	0.242449	-0.658607	0.212923	0.083026	0.966832	-0.110207	-0.111764	0.201491
46624										2.459644	8.808897	4.806256	-0.036094	-0.137771	0.214796	-0.663657	0.210151	0.093657	0.966752	-0.110077	-0.113067	0.201219
46625										2.532623	8.724102	4.697950	-0.046434	-0.104993	0.204257	-0.665439	0.206228	0.086775	0.966648	-0.110034	-0.114276	0.201063
46626										2.576380	8.612065	4.609224	-0.030361	-0.060342	0.192389	-0.667299	0.205637	0.097242	0.966521	-0.109978	-0.115334	0.201099
46627										2.532988	8.564525	4.590040	-0.004053	-0.037591	0.185098	-0.675832	0.207066	0.092765	0.966393	-0.109820	-0.116292	0.201245
46628										2.644646	8.586395	4.693588	-0.007879	-0.026683	0.204124	-0.672786	0.203682	0.098981	0.966237	-0.109684	-0.117320	0.201472
46629										2.773100	8.622879	4.808880	-0.009624	-0.028298	0.237865	-0.684903	0.212353	0.101144	0.966053	-0.109525	-0.118506	0.201750
46630										2.765779	8.635778	4.923926	-0.039454	-0.033565	0.259727	-0.686626	0.212070	0.097308	0.965837	-0.109490	-0.119830	0.202019
46631										2.708066	8.488625	4.962435	-0.072546	-0.049006	0.271955	-0.679025	0.207547	0.097008	0.965606	-0.109583	-0.121272	0.202210
46632										2.683056	8.246658	4.881660	-0.085652	-0.063297	0.266935	-0.692422	0.208244	0.104125	0.965383	-0.109730	-0.122729	0.202317
46633										2.702790	7.979326	4.828079	-0.083717	-0.074794	0.247175	-0.687029	0.216032	0.115984	0.965186	-0.109865	-0.124115	0.202338
46634										2.886705	7.686854	4.749132	-0.083426	-0.062618	0.228419	-0.698407	0.211263	0.110025	0.964993	-0.110029	-0.125395	0.202379
46635										2.879472	7.623525	4.704535	-0.074036	-0.022621	0.217615	-0.704395	0.224947	0.115981	0.964780	-0.110199	-0.126545	0.202587
46636										2.879474	7.645458	4.636585	-0.061710	0.001794	0.206451	-0.706160	0.218410	0.108817	0.964561	-0.110350	-0.127589	0.202894
46637										2.883571	7.749175	4.659641	-0.060110	0.009400	0.204743	-0.706554	0.230731	0.119306	0.964337	-0.110499	-0.128609	0.203233
46638										2.963495	7.929815	4.740880	-0.070995	0.018007	0.231490	-0.703548	0.228323	0.118133	0.964075	-0.110695	-0.129747	0.203648
46639										2.895877	8.026122	4.716593	-0.105716	0.021014	0.280212	-0.706875	0.229275	0.128586	0.963747	-0.111021	-0.131135	0.204133
46640										2.723460	7.863783	4.713450	-0.128631	-0.005732	0.288770	-0.708599	0.229650	0.120755	0.963419	-0.111420	-0.132633	0.204492
46641										2.662923	7.641694	4.592749	-0.112616	-0.014416	0.289025	-0.706199	0.236882	0.129539	0.963105	-0.111730	-0.134130	0.204827
46642										2.648151	7.616590	4.562229	-0.100300	0.000120	0.274518	-0.711528	0.247998	0.132699	0.962795	-0.112011	-0.135524	0.205212
46643										2.737790	7.699167	4.612263	-0.085063	0.032062	0.273503	-0.709207	0.250416	0.138766	0.962466	-0.112256	-0.136838	0.205751
46644										2.774808	7.852286	4.689199	-0.092191	0.059855	0.268359	-0.703621	0.244022	0.143441	0.962111	-0.112575	-0.138089	0.206397
46645										2.923994	8.114607	4.734209	-0.097799	0.050735	0.276194	-0.705183	0.261721	0.144983	0.961753	-0.112901	-0.139395	0.207011
46646										3.142301	8.341755	4.634825	-0.094260	0.001783	0.292246	-0.706158	0.257160	0.144933	0.961419	-0.113141	-0.140858	0.207440
46647										3.416544	8.471024	4.438402	-0.083472	-0.062824	0.319691	-0.703205	0.264599	0.152677	0.961116	-0.113226	-0.142546	0.207643
46648										3.359641	8.418109	4.352106	-0.035888	-0.090832	0.358513	-0.705686	0.266574	0.153242	0.960820	-0.113023	-0.144409	0.207840
46649										2.921870	8.263008	4.442598	0.037700	-0.144182	0.363011	-0.703504	0.266989	0.157577	0.960597	-0.112398	-0.146305	0.207884
46650										3.046543	8.005540	4.686905	0.089671	-0.249464	0.335716	-0.703643	0.260424	0.155855	0.960510	-0.111413	-0.148211	0.207464
46651										2.945194	7.703286	4.878865	0.128190	-0.269731	0.297250	-0.710922	0.268213	0.166942	0.960493	-0.110246	-0.149937	0.206923
46652										3.029290	7.414660	5.008278	0.157515	-0.289129	0.290914	-0.702094	0.271504	0.166556	0.960509	-0.108919	-0.151638	0.206315
46653										3.155725	7.308973	5.102875	0.148150	-0.266280	0.299899	-0.700391	0.270724	0.174753	0.960487	-0.107659	-0.153347	0.205813
46654										3.307971	7.343182	5.084450	0.121227	-0.239398	0.334289	-0.702909	0.285695	0.171921	0.960391	-0.106537	-0.155193	0.205462
46655										3.478169	7.435595	5.017951	0.091406	-0.236940	0.372495	-0.693460	0.279969	0.177406	0.960234	-0.105532	-0.157235	0.205158
46656										3.605300	7.622732	5.048528	0.057905	-0.221137	0.396506	-0.693665	0.285988	0.180784	0.960019	-0.104690	-0.159396	0.204930
46657										3.616793	7.653272	5.024091	-0.010429	-0.191949	0.394272	-0.703831	0.286430	0.179025	0.959747	-0.104212	-0.161564	0.204752
46658										3.625752	7.634649	5.066136	-0.040177	-0.139325	0.381295	-0.695192	0.283460	0.189783	0.959428	-0.103953	-0.163616	0.204749
46659										3.922003	7.878232	5.201277	-0.125393	-0.078687	0.286474	-0.696785	0.290042	0.187839	0.959120	-0.104244	-0.165222	0.204751
46660										3.417190	7.132647	5.208245	-0.228078	0.078643	0.296506	-0.696932	0.292129	0.186228	0.958627	-0.105228	-0.166712	0.205351
46661										3.552471	7.012591	5.178534	-0.179313	0.102829	0.247089	-0.687498	0.298139	0.191974	0.958188	-0.106046	-0.167882	0.206024
46662										3.828523	7.251936	5.331129	-0.186986	0.172822	0.215252	-0.683378	0.299512	0.192601	0.957721	-0.107019	-0.168800	0.206940
46663										3.872746	7.288812	5.488849	-0.277939	0.220763	0.179111	-0.686868	0.298714	0.197693	0.957211	-0.108511	-0.169564	0.207898
46664										4.084650	7.062807	5.312641	-0.303607	0.181388	0.172327	-0.686250	0.305466	0.195582	0.956722	-0.110076	-0.170398	0.208641
46665										4.312855	7.033216	5.133224	-0.292692	0.151076	0.171948	-0.679549	0.303858	0.202029	0.956261	-0.111546	-0.171266	0.209261
46666										4.568955	6.962745	4.810963	-0.272959	0.152816	0.151745	-0.677393	0.316196	0.202761	0.955826	-0.112941	-0.172026	0.209874
46667										4.617994	7.010514	4.741091	-0.201510	0.198744	0.135898	-0.668959	0.310010	0.212886	0.955407	-0.114071	-0.172549	0.210742
46668										4.606568	7.101010	4.856436	-0.127620	0.255162	0.120436	-0.677118	0.314749	0.210297	0.954992	-0.114944	-0.172830	0.211913
46669										4.418082	7.094253	4.821438	-0.021017	0.336530	0.127594	-0.672749	0.314467	0.206832	0.954556	-0.115421	-0.172874	0.213577
46670										4.016779	7.343322	4.927150	0.035082	0.413709	0.110116	-0.658606	0.326380	0.199523	0.954099	-0.115755	-0.172649	0.215610
46671										3.635391	7.299506	5.089528	0.035575	0.446086	0.039771	-0.662504	0.334958	0.207292	0.953692	-0.116181	-0.172042	0.217656
46672										3.597138	7.354134	5.213742	0.035856	0.412180	-0.020544	-0.662941	0.337552	0.198409	0.953376	-0.116604	-0.171236	0.219443
46673										3.449852	7.455468	5.228673	0.038668	0.401874	-0.037535	-0.658166	0.329240	0.204335	0.953088	-0.117010	-0.170359	0.221156
46674										3.007762	7.371175	5.305085	0.031145	0.414636	-0.014935	-0.651041	0.341109	0.211852	0.952753	-0.117453	-0.169578	0.222956
46675										2.786666	7.292170	5.277426	0.030264	0.381952	-0.000540	-0.653859	0.341775	0.205905	0.952429	-0.117842	-0.168909	0.224639
46676										2.899480	7.179518	5.340908	0.019609	0.313249	-0.006282	-0.640118	0.345292	0.201183	0.952161	-0.118191	-0.168360	0.225997
46677										3.226524	7.179882	5.439103	0.007604	0.210207	-0.013116	-0.643289	0.353634	0.209063	0.951988	-0.118456	-0.167967	0.226880
46678										3.527702	7.336994	5.542856	-0.010745	0.167812	-0.015070	-0.641942	0.362821	0.203010	0.951842	-0.118753	-0.167673	0.227552
46679										3.661740	7.457175	5.421317	-0.047927	0.191552	0.019485	-0.635629	0.367091	0.207784	0.951618	-0.119227	-0.167524	0.228351
46680										3.581575	7.346463	5.402312	-0.070813	0.238238	0.027941	-0.634267	0.369874	0.201498	0.951327	-0.119869	-0.167366	0.229341
46681										3.672718	7.272692	5.457916	-0.071772	0.268661	0.001920	-0.625110	0.372883	0.203751	0.951037	-0.120577	-0.167028	0.230416
46682										4.034993	7.414485	5.500958	-0.073440	0.301576	-0.043854	-0.631821	0.377688	0.201485	0.950764	-0.121377	-0.166440	0.231547
46683										4.093297	7.710134	5.468951	-0.091310	0.360621	-0.097030	-0.624643	0.375149	0.200095	0.950485	-0.122384	-0.165521	0.232816
46684										3.782009	7.874330	5.424678	-0.122965	0.426167	-0.114522	-0.618823	0.383283	0.196896	0.950142	-0.123646	-0.164455	0.234301
46685										3.448183	7.793937	5.484111	-0.175978	0.459160	-0.119890	-0.614930	0.387949	0.209286	0.949741	-0.125204	-0.163357	0.235861
46686										3.266421	7.479072	5.609124	-0.204881	0.458852	-0.107430	-0.605353	0.389170	0.200636	0.949303	-0.126889	-0.162360	0.237408
46687										3.177404	7.216530	5.655969	-0.215791	0.443109	-0.098830	-0.610212	0.393665	0.200095	0.948860	-0.128592	-0.161431	0.238890
46688										3.137793	7.153730	5.660062	-0.210734	0.426201	-0.090514	-0.602351	0.398084	0.195523	0.948420	-0.130244	-0.160574	0.240318
46689										3.155712	7.253914	5.652957	-0.215060	0.397909	-0.095242	-0.592767	0.402242	0.202814	0.948007	-0.131877	-0.159741	0.241609
46690										3.228763	7.510687	5.509640	-0.218764	0.356840	-0.097044	-0.595700	0.406990	0.198762	0.947627	-0.133476	-0.158992	0.242712
46691										3.256211	7.565277	5.363750	-0.227776	0.307269	-0.109852	-0.583301	0.402561	0.199998	0.947303	-0.135056	-0.158276	0.243567
46692										3.138349	7.499584	5.421600	-0.211149	0.256483	-0.134835	-0.596145	0.414908	0.198037	0.947063	-0.136514	-0.157535	0.244170
46693										3.210223	7.467818	5.585254	-0.197284	0.194526	-0.177697	-0.587825	0.425253	0.201990	0.946939	-0.137857	-0.156691	0.244439
46694										3.341715	7.395958	5.677423	-0.189692	0.152803	-0.210716	-0.580505	0.422713	0.194258	0.946893	-0.139139	-0.155783	0.244470
46695										3.448446	7.442712	5.763964	-0.185001	0.152987	-0.231382	-0.576579	0.426136	0.194045	0.946872	-0.140415	-0.154765	0.244468
46696										3.375834	7.495358	5.865646	-0.176455	0.169636	-0.246501	-0.579490	0.426183	0.197664	0.946852	-0.141690	-0.153651	0.244515
46697										3.194182	7.642796	6.075967	-0.144400	0.186982	-0.253774	-0.576144	0.433403	0.182887	0.946841	-0.142841	-0.152418	0.244658
46698										3.124464	7.914969	6.208041	-0.100682	0.170820	-0.269587	-0.570704	0.430216	0.189955	0.946887	-0.143782	-0.151104	0.244743
46699										3.168848	8.216586	6.095471	-0.052663	0.142057	-0.293480	-0.566952	0.432848	0.180554	0.947018	-0.144479	-0.149665	0.244709
46700										3.327806	8.391358	5.899471	-0.015993	0.125803	-0.312388	-0.566792	0.432472	0.181940	0.947205	-0.145002	-0.148142	0.244603
46701										3.485160	8.330503	5.596930	0.007966	0.130986	-0.311977	-0.558278	0.440654	0.182702	0.947402	-0.145416	-0.146565	0.244546
46702										3.497353	8.217369	5.548804	0.027534	0.162874	-0.289987	-0.552153	0.434963	0.174511	0.947551	-0.145762	-0.145014	0.244687
46703										3.284359	8.085025	5.542792	0.034777	0.224218	-0.255861	-0.539460	0.453262	0.170910	0.947606	-0.146121	-0.143471	0.245168
46704										2.822938	8.030431	5.630808	0.038849	0.271661	-0.227862	-0.531568	0.442325	0.165824	0.947582	-0.146497	-0.141970	0.245911
46705										2.194875	8.003334	5.643878	0.036121	0.307558	-0.203344	-0.532087	0.446782	0.166320	0.947492	-0.146909	-0.140496	0.246855
46706										1.445152	8.043039	5.580024	0.003863	0.304300	-0.187198	-0.526644	0.452490	0.165303	0.947364	-0.147454	-0.139154	0.247782
46707										0.925342	7.951101	5.367762	-0.031024	0.231180	-0.178073	-0.518321	0.457276	0.161164	0.947279	-0.148058	-0.138022	0.248379
46708										0.707186	7.805135	5.204835	-0.055781	0.109662	-0.195390	-0.520600	0.453111	0.162449	0.947319	-0.148640	-0.137092	0.248392
46709										0.856781	7.625280	5.135057	-0.066734	-0.032403	-0.225534	-0.517710	0.447327	0.159168	0.947533	-0.149120	-0.136302	0.247723
46710										1.231921	7.416765	5.041434	-0.064006	-0.137092	-0.252875	-0.514762	0.453412	0.162974	0.947882	-0.149481	-0.135603	0.246549
46711										1.579495	7.259059	5.055696	-0.048392	-0.176792	-0.260556	-0.512771	0.456080	0.146343	0.948291	-0.149724	-0.134914	0.245204
46712										1.805440	7.029565	5.011906	-0.051648	-0.171387	-0.248610	-0.504964	0.457670	0.150691	0.948676	-0.149979	-0.134282	0.243902
46713										1.890205	6.803613	4.894665	-0.044905	-0.127659	-0.214055	-0.507612	0.461214	0.145978	0.948986	-0.150224	-0.133697	0.242864
46714										1.873040	6.698840	4.842132	-0.018178	-0.048034	-0.174215	-0.502153	0.458083	0.148714	0.949191	-0.150408	-0.133110	0.242274
46715										1.870851	6.738954	4.967925	0.011315	0.020405	-0.136073	-0.499266	0.458289	0.141465	0.949308	-0.150502	-0.132510	0.242084
46716										1.996851	6.976083	5.059881	0.040668	0.054093	-0.095436	-0.500565	0.459925	0.142705	0.949369	-0.150464	-0.131997	0.242147
46717										1.984256	7.199837	5.177348	0.060099	0.093815	-0.051053	-0.497338	0.461212	0.133904	0.949361	-0.150342	-0.131568	0.242490
46718										1.831095	7.353246	5.209356	0.073387	0.111374	-0.011951	-0.491452	0.466112	0.133649	0.949303	-0.150145	-0.131269	0.242998
46719										1.622081	7.381134	5.299903	0.083348	0.107027	0.002848	-0.483580	0.462690	0.140931	0.949243	-0.149882	-0.131021	0.243528
46720										1.362590	7.403505	5.318231	0.084220	0.106278	0.012327	-0.478500	0.472788	0.133834	0.949174	-0.149605	-0.130825	0.244072
46721										1.104731	7.351934	5.282475	0.078607	0.108323	0.002715	-0.476451	0.458418	0.124275	0.949110	-0.149365	-0.130580	0.244602
46722										1.031827	7.338492	5.277769	0.060514	0.103457	-0.014563	-0.472766	0.459406	0.128033	0.949053	-0.149222	-0.130299	0.245058
46723										1.155007	7.394644	5.261430	0.047297	0.076095	-0.017840	-0.466051	0.464502	0.122185	0.949020	-0.149108	-0.130066	0.245378
46724										1.434090	7.466565	5.417682	0.042378	0.041549	-0.009985	-0.463657	0.461372	0.131084	0.949011	-0.148969	-0.129947	0.245559
46725										1.797028	7.639334	5.515215	0.050029	0.030034	0.008459	-0.472811	0.470154	0.124759	0.949003	-0.148761	-0.129914	0.245735
46726										1.931228	7.876648	5.603982	0.070552	0.050894	0.038666	-0.465508	0.463232	0.121304	0.948956	-0.148456	-0.129954	0.246080
46727										1.941881	8.042771	5.719622	0.088920	0.076459	0.065175	-0.461219	0.469804	0.115149	0.948869	-0.148070	-0.130031	0.246605
46728										1.941305	8.121121	5.766586	0.109683	0.089336	0.085133	-0.454414	0.464417	0.119869	0.948762	-0.147585	-0.130150	0.247244
46729										1.955623	8.144274	5.856918	0.128784	0.085521	0.101638	-0.449020	0.466184	0.115637	0.948656	-0.146989	-0.130319	0.247918
46730										2.080914	8.168964	5.835956	0.127651	0.049673	0.127023	-0.444699	0.464858	0.112971	0.948560	-0.146330	-0.130675	0.248485
46731										2.261832	8.209658	5.702193	0.117109	-0.007545	0.153124	-0.441114	0.465073	0.110334	0.948493	-0.145625	-0.131262	0.248846
46732										2.449015	8.163137	5.699187	0.104636	-0.048196	0.168292	-0.431618	0.470942	0.111043	0.948444	-0.144914	-0.132015	0.249049
46733										2.422915	7.907573	5.701063	0.090337	-0.050113	0.178570	-0.437232	0.463013	0.106831	0.948378	-0.144257	-0.132829	0.249251
46734										2.313739	7.549918	5.721611	0.079647	-0.030192	0.173793	-0.432325	0.451991	0.098539	0.948286	-0.143680	-0.133604	0.249518
46735										2.151346	7.246301	5.824981	0.069714	-0.001189	0.156456	-0.427546	0.465250	0.096378	0.948175	-0.143201	-0.134255	0.249868
