// General information: 
//  MT Manager version: 2021.4.0 
//  XDA version: 2021.4.0 build 6323 rev 112641 built on 2021-09-28
// Device information: 
//  DeviceId: 00B4A9E6
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.6.0
//  Hardware Version: 2.0.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	UTC_Nano	UTC_Year	UTC_Month	UTC_Day	UTC_Hour	UTC_Minute	UTC_Second	UTC_Valid	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Mag_X	Mag_Y	Mag_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3
45628										-0.277193	-10.352485	1.958807	0.183316	0.716451	0.235269	0.320105	0.140018	-0.217325	-0.873148	0.149502	0.018635	0.463588
45629										-0.884956	-9.854587	1.748287	0.197034	0.629142	0.307662	0.317033	0.142220	-0.208287	-0.872383	0.147289	0.016971	0.465796
45630										-1.287684	-9.157608	1.529273	0.197932	0.515575	0.365417	0.329216	0.153015	-0.206678	-0.871901	0.145076	0.015230	0.467451
45631										-1.726782	-8.460886	1.419020	0.176426	0.412477	0.401616	0.320713	0.141468	-0.209438	-0.871646	0.143020	0.013403	0.468613
45632										-1.866947	-7.977894	1.171104	0.137088	0.294489	0.465918	0.333967	0.145726	-0.198267	-0.871667	0.141128	0.011384	0.469201
45633										-1.881112	-7.783272	1.037598	0.082209	0.181582	0.504531	0.335058	0.146454	-0.205559	-0.871916	0.139546	0.009208	0.469259
45634										-1.877292	-7.797408	0.946764	0.019246	0.039850	0.552826	0.328899	0.148165	-0.202035	-0.872457	0.138288	0.006883	0.468666
45635										-1.729795	-8.016321	0.987651	-0.053997	-0.091649	0.618590	0.340732	0.140705	-0.209241	-0.873280	0.137384	0.004274	0.467428
45636										-1.500461	-8.331549	1.112560	-0.123718	-0.205067	0.668338	0.332509	0.137977	-0.198695	-0.874330	0.136793	0.001455	0.465652
45637										-1.357860	-8.718641	1.218171	-0.172125	-0.293592	0.705424	0.332143	0.134843	-0.190979	-0.875555	0.136454	-0.001522	0.463444
45638										-1.221814	-9.230701	1.225667	-0.185891	-0.355274	0.741380	0.343473	0.141676	-0.197176	-0.876920	0.136151	-0.004592	0.460925
45639										-0.812470	-9.649715	1.382756	-0.186078	-0.393167	0.772774	0.341228	0.137934	-0.194191	-0.878379	0.135842	-0.007750	0.458189
45640										-0.511312	-9.928822	1.512064	-0.172983	-0.383756	0.801628	0.354601	0.127964	-0.190586	-0.879839	0.135385	-0.011009	0.455447
45641										-1.280381	-9.514152	1.367723	-0.190599	-0.476210	0.806161	0.349692	0.134498	-0.188960	-0.881461	0.135110	-0.014204	0.452294
45642										-0.529530	-9.784658	1.747441	-0.167758	-0.510648	0.812714	0.353344	0.128159	-0.188310	-0.883156	0.134734	-0.017325	0.448980
45643										-0.643406	-9.824944	1.855396	-0.125903	-0.497109	0.823971	0.356168	0.135953	-0.181527	-0.884841	0.134153	-0.020422	0.445693
45644										-0.681515	-9.737958	1.865047	-0.082708	-0.543207	0.835926	0.355638	0.126910	-0.194402	-0.886641	0.133380	-0.023407	0.442187
45645										-0.789510	-9.605955	1.805026	-0.042646	-0.579085	0.845562	0.357362	0.125236	-0.179868	-0.888526	0.132461	-0.026297	0.438502
45646										-0.996745	-9.424667	1.989605	-0.000488	-0.618616	0.846382	0.357775	0.114815	-0.175051	-0.890497	0.131367	-0.029041	0.434642
45647										-1.222457	-9.124216	2.161558	0.026971	-0.654104	0.845192	0.363500	0.122529	-0.181982	-0.892531	0.130201	-0.031670	0.430619
45648										-1.404441	-8.962506	2.237424	0.032603	-0.672621	0.840936	0.368503	0.108911	-0.174068	-0.894578	0.129011	-0.034243	0.426514
45649										-1.505775	-8.867544	2.302918	0.027683	-0.691416	0.831378	0.375384	0.110687	-0.176891	-0.896623	0.127895	-0.036755	0.422327
45650										-1.607046	-8.840223	2.394871	0.031015	-0.722458	0.817041	0.364207	0.098382	-0.180356	-0.898694	0.126794	-0.039156	0.418018
45651										-1.617590	-8.844843	2.437164	0.029795	-0.758070	0.805365	0.372004	0.103941	-0.179305	-0.900796	0.125767	-0.041453	0.413559
45652										-1.632905	-8.891420	2.483733	0.030529	-0.792372	0.796049	0.372508	0.098165	-0.180337	-0.902931	0.124757	-0.043661	0.408956
45653										-1.553298	-9.057810	2.648970	0.043539	-0.819749	0.789246	0.374366	0.093955	-0.174235	-0.905092	0.123741	-0.045768	0.404231
45654										-1.524948	-9.170407	2.694149	0.062168	-0.833452	0.773194	0.375193	0.091567	-0.164745	-0.907251	0.122654	-0.047750	0.399464
45655										-1.434994	-9.297627	2.855872	0.074501	-0.852585	0.758937	0.382512	0.085933	-0.179865	-0.909413	0.121572	-0.049611	0.394622
45656										-1.346092	-9.422213	2.911058	0.088012	-0.874004	0.741184	0.379637	0.083300	-0.167815	-0.911584	0.120447	-0.051341	0.389707
45657										-1.355332	-9.443625	3.080705	0.102590	-0.869098	0.714518	0.376119	0.074002	-0.177027	-0.913706	0.119322	-0.052926	0.384842
45658										-1.268433	-9.434059	3.309005	0.102248	-0.866148	0.665832	0.384847	0.073418	-0.173074	-0.915764	0.118254	-0.054310	0.380056
45659										-1.350079	-9.446855	3.276054	0.113528	-0.838485	0.620793	0.383000	0.069180	-0.164300	-0.917724	0.117219	-0.055510	0.375449
45660										-1.489359	-9.161004	3.321712	0.136712	-0.806349	0.561353	0.382778	0.060023	-0.165706	-0.919582	0.116129	-0.056463	0.371073
45661										-1.603249	-9.029233	3.199829	0.135493	-0.796854	0.501297	0.387688	0.066155	-0.167424	-0.921363	0.115169	-0.057161	0.366822
45662										-1.689319	-9.138518	2.940505	0.151394	-0.788978	0.452554	0.382263	0.064373	-0.164032	-0.923094	0.114182	-0.057637	0.362680
45663										-1.679423	-9.310898	2.595692	0.193030	-0.788363	0.409247	0.381790	0.058268	-0.164974	-0.924803	0.113104	-0.057839	0.358610
45664										-1.808626	-9.600899	2.458129	0.264658	-0.794253	0.369123	0.388008	0.052446	-0.172251	-0.926525	0.111733	-0.057736	0.354589
45665										-1.749691	-9.941875	2.383306	0.347450	-0.812145	0.337423	0.390597	0.045724	-0.166053	-0.928287	0.110071	-0.057308	0.350548
45666										-1.960206	-10.440201	2.402917	0.447524	-0.832238	0.332110	0.388429	0.045305	-0.167948	-0.930117	0.107930	-0.056660	0.346443
45667										-2.034986	-10.638840	2.487289	0.563975	-0.868973	0.317676	0.386991	0.037133	-0.169690	-0.932039	0.105322	-0.055676	0.342214
45668										-2.220653	-10.842282	2.917678	0.644646	-0.895060	0.290333	0.384885	0.028565	-0.175487	-0.934008	0.102362	-0.054402	0.337923
45669										-2.091581	-10.850214	3.088402	0.703990	-0.945929	0.259834	0.394072	0.026216	-0.169688	-0.936040	0.099233	-0.052796	0.333458
45670										-2.245407	-10.690892	3.043584	0.792570	-0.986224	0.234434	0.387523	0.014668	-0.172418	-0.938135	0.095715	-0.050874	0.328865
45671										-2.199745	-10.405395	2.913151	0.863119	-1.005516	0.220184	0.384242	0.019122	-0.181161	-0.940247	0.091928	-0.048727	0.324208
45672										-2.077450	-10.586048	2.925867	0.913303	-1.001358	0.221482	0.383760	0.007007	-0.181617	-0.942335	0.087862	-0.046524	0.319563
45673										-1.908054	-10.643434	3.023241	0.950717	-0.994309	0.224029	0.378942	0.006611	-0.185738	-0.944384	0.083642	-0.044268	0.314933
45674										-1.491022	-11.110450	3.093167	0.958559	-0.992287	0.232746	0.383464	-0.000997	-0.178317	-0.946394	0.079332	-0.042055	0.310284
45675										-1.063904	-11.561407	3.564998	0.919980	-0.971473	0.233920	0.385791	0.003781	-0.186532	-0.948311	0.075222	-0.039926	0.305703
45676										-0.978507	-11.962097	3.987525	0.841286	-0.981935	0.221799	0.373831	-0.015654	-0.186805	-0.950164	0.071469	-0.037859	0.301076
45677										-0.842822	-12.103937	4.164790	0.794065	-1.014399	0.196573	0.374147	-0.013861	-0.191369	-0.951990	0.068028	-0.035674	0.296334
45678										-0.794393	-12.108054	4.096733	0.771051	-1.043302	0.182112	0.373806	-0.022221	-0.185233	-0.953802	0.064694	-0.033422	0.291478
45679										-0.707198	-11.740349	4.104933	0.767582	-1.044116	0.138857	0.367729	-0.034543	-0.186980	-0.955549	0.061468	-0.030964	0.286686
45680										-0.554668	-11.061175	4.089470	0.800797	-1.021512	0.082484	0.372203	-0.041807	-0.192006	-0.957208	0.058105	-0.028269	0.282093
45681										0.200271	-9.984853	4.064755	0.841710	-0.955253	0.033560	0.369554	-0.042549	-0.194348	-0.958727	0.054604	-0.025409	0.277875
45682										0.581415	-8.774934	3.857051	0.855710	-0.884200	-0.013563	0.372376	-0.050433	-0.203010	-0.960098	0.051015	-0.022474	0.274052
45683										1.001951	-7.703761	3.385388	0.848861	-0.763469	-0.054072	0.357634	-0.051913	-0.197141	-0.961257	0.047472	-0.019588	0.270827
45684										1.264720	-6.752392	2.817531	0.830694	-0.640290	-0.075884	0.363382	-0.059080	-0.190024	-0.962219	0.043932	-0.016887	0.268180
45685										1.765607	-5.993826	2.360534	0.777674	-0.521174	-0.074756	0.357738	-0.058944	-0.203762	-0.962997	0.040608	-0.014482	0.266042
45686										1.999651	-5.482974	2.202179	0.662886	-0.437391	-0.049969	0.357468	-0.056231	-0.202101	-0.963643	0.037720	-0.012518	0.264220
45687										2.140584	-5.450055	2.235728	0.506076	-0.403357	-0.021184	0.359454	-0.052934	-0.204221	-0.964219	0.035569	-0.010942	0.262484
45688										1.879785	-5.433652	2.346627	0.326773	-0.378129	0.007108	0.355872	-0.067624	-0.209338	-0.964736	0.034198	-0.009787	0.260805
45689										1.382295	-5.483956	2.546319	0.116765	-0.378586	0.014458	0.355059	-0.066692	-0.204209	-0.965213	0.033867	-0.008925	0.259110
45690										0.750844	-6.461460	2.907174	-0.091748	-0.419590	0.024306	0.354492	-0.068708	-0.199215	-0.965699	0.034522	-0.008302	0.257225
45691										0.268632	-7.717722	3.401579	-0.209971	-0.435188	0.043622	0.348511	-0.067757	-0.207052	-0.966186	0.035770	-0.007874	0.255231
45692										-0.137604	-8.832651	3.954301	-0.290000	-0.447965	0.106181	0.348552	-0.073846	-0.209624	-0.966700	0.037307	-0.007806	0.253058
45693										0.364324	-9.758551	4.505917	-0.358101	-0.394000	0.162626	0.348406	-0.068979	-0.215912	-0.967161	0.039113	-0.008171	0.251004
45694										-0.409594	-9.923733	4.586854	-0.404562	-0.330927	0.180743	0.336772	-0.070937	-0.205849	-0.967543	0.041050	-0.008811	0.249193
45695										-0.216233	-10.372799	4.667968	-0.393316	-0.299052	0.194629	0.357496	-0.062437	-0.203910	-0.967892	0.042932	-0.009552	0.247489
45696										0.772900	-10.071266	4.999998	-0.313170	-0.261649	0.224734	0.345416	-0.061920	-0.212066	-0.968228	0.044337	-0.010411	0.245888
45697										1.150834	-9.817408	5.120313	-0.258360	-0.180962	0.269183	0.341882	-0.075861	-0.204726	-0.968504	0.045416	-0.011551	0.244548
45698										1.583362	-9.348959	5.242266	-0.197798	-0.114223	0.264748	0.344639	-0.072977	-0.209240	-0.968716	0.046132	-0.012739	0.243513
45699										1.667679	-8.636904	5.090235	-0.155843	-0.060802	0.222109	0.341768	-0.073267	-0.213001	-0.968855	0.046697	-0.013785	0.242794
45700										1.356157	-8.836079	4.607096	-0.109864	-0.034928	0.211664	0.339513	-0.078981	-0.209381	-0.968971	0.046998	-0.014786	0.242214
45701										1.033694	-8.082182	4.244453	-0.078829	-0.011976	0.174919	0.345702	-0.076743	-0.214721	-0.969050	0.047213	-0.015627	0.241804
45702										0.461846	-8.019095	3.743464	-0.071728	-0.010468	0.124420	0.349489	-0.067428	-0.207143	-0.969104	0.047409	-0.016243	0.241506
45703										0.010443	-8.000184	3.363624	-0.041406	-0.035461	0.059707	0.346817	-0.076046	-0.208035	-0.969163	0.047580	-0.016482	0.241223
45704										-0.356463	-7.865803	3.101139	-0.022992	-0.050652	-0.044352	0.334398	-0.074498	-0.210181	-0.969193	0.047743	-0.016212	0.241085
45705										-0.288108	-7.370424	3.026815	-0.071340	-0.086876	-0.128862	0.337390	-0.075222	-0.214072	-0.969211	0.048290	-0.015550	0.240951
45706										-0.409582	-7.266144	3.015328	-0.127718	-0.101555	-0.214609	0.334938	-0.072827	-0.213432	-0.969188	0.049171	-0.014551	0.240927
45707										-0.094234	-7.256429	3.159477	-0.191286	-0.130397	-0.273111	0.341591	-0.073552	-0.217266	-0.969148	0.050477	-0.013307	0.240887
45708										-0.020884	-7.463675	3.303532	-0.255055	-0.167906	-0.292963	0.336192	-0.071168	-0.215579	-0.969120	0.052096	-0.011983	0.240725
45709										0.526771	-7.610688	3.492380	-0.279298	-0.187528	-0.303684	0.324030	-0.071140	-0.218500	-0.969096	0.053893	-0.010597	0.240492
45710										0.723022	-7.657495	3.556100	-0.293332	-0.208404	-0.276354	0.329437	-0.074875	-0.205239	-0.969100	0.055702	-0.009312	0.240117
45711										0.864234	-7.696649	3.516603	-0.301407	-0.217182	-0.219651	0.334228	-0.076197	-0.214896	-0.969134	0.057533	-0.008268	0.239585
45712										1.050799	-7.823366	3.472777	-0.297131	-0.228176	-0.165961	0.327329	-0.079405	-0.210887	-0.969205	0.059255	-0.007441	0.238903
45713										0.940437	-8.147705	3.418632	-0.286211	-0.227405	-0.085036	0.324319	-0.072422	-0.221348	-0.969315	0.060877	-0.006959	0.238061
45714										0.968215	-8.598129	3.443682	-0.239856	-0.234037	-0.000627	0.329376	-0.071374	-0.216890	-0.969489	0.062151	-0.006788	0.237029
45715										0.988924	-8.947496	3.498442	-0.171222	-0.249286	0.064884	0.327962	-0.066974	-0.220144	-0.969731	0.063073	-0.006796	0.235792
45716										0.901932	-9.264997	3.444833	-0.083547	-0.242737	0.114733	0.333516	-0.080225	-0.216149	-0.970019	0.063475	-0.006939	0.234491
45717										0.897821	-9.594652	3.457071	0.002351	-0.247089	0.155114	0.317637	-0.075100	-0.215692	-0.970358	0.063461	-0.007152	0.233082
45718										0.671888	-9.727866	3.417317	0.083908	-0.277850	0.182087	0.328955	-0.079630	-0.221129	-0.970769	0.063002	-0.007333	0.231485
45719										0.665281	-9.561580	3.417250	0.149052	-0.330546	0.178776	0.324394	-0.084494	-0.226163	-0.971250	0.062298	-0.007321	0.229651
45720										0.718117	-9.505469	3.440398	0.199452	-0.392821	0.167697	0.330369	-0.085668	-0.217891	-0.971803	0.061357	-0.007084	0.227562
45721										0.886905	-9.602118	3.576332	0.242994	-0.444006	0.136505	0.323569	-0.083134	-0.220265	-0.972400	0.060302	-0.006558	0.225297
45722										0.897815	-9.907963	3.704635	0.271886	-0.471041	0.086589	0.322160	-0.094236	-0.223784	-0.973004	0.059132	-0.005724	0.223012
45723										0.800638	-10.381470	3.802434	0.265209	-0.501019	0.030757	0.321584	-0.105865	-0.218231	-0.973600	0.058102	-0.004590	0.220694
45724										0.538401	-11.090632	4.123701	0.191933	-0.526795	-0.020721	0.313707	-0.095097	-0.214206	-0.974168	0.057455	-0.003255	0.218371
45725										0.410761	-11.590528	4.510488	0.059066	-0.578731	-0.067603	0.317232	-0.097650	-0.220947	-0.974714	0.057564	-0.001754	0.215908
45726										0.771383	-11.562745	5.081028	-0.074964	-0.589373	-0.095564	0.322070	-0.102373	-0.218079	-0.975208	0.058321	-0.000250	0.213466
45727										1.150891	-11.644846	5.345286	-0.180508	-0.551703	-0.111931	0.318660	-0.099638	-0.218651	-0.975617	0.059624	0.001141	0.211224
45728										1.233389	-11.726685	5.047099	-0.201929	-0.496913	-0.099659	0.320005	-0.101352	-0.211003	-0.975966	0.060950	0.002349	0.209210
45729										0.697060	-11.385763	4.387852	-0.187644	-0.470864	-0.069651	0.313315	-0.103771	-0.220305	-0.976303	0.062204	0.003385	0.207246
45730										-0.197098	-10.789546	3.875159	-0.164459	-0.448402	-0.007281	0.310431	-0.109420	-0.223246	-0.976653	0.063239	0.004124	0.205263
45731										-0.886869	-10.026671	3.489261	-0.122799	-0.463471	0.064682	0.318134	-0.105559	-0.216207	-0.977058	0.064053	0.004609	0.203061
45732										-1.432329	-9.384188	3.107103	-0.057736	-0.461178	0.140037	0.306165	-0.113206	-0.215925	-0.977514	0.064446	0.004817	0.200722
45733										-1.793045	-8.892146	2.704703	0.012095	-0.479342	0.213560	0.324012	-0.110678	-0.217367	-0.978038	0.064483	0.004797	0.198143
45734										-1.965031	-8.549043	2.201142	0.065713	-0.509257	0.296841	0.312381	-0.104836	-0.223061	-0.978638	0.064166	0.004512	0.195267
45735										-2.216912	-8.232258	1.753115	0.101913	-0.545507	0.367666	0.316054	-0.111052	-0.223720	-0.979304	0.063670	0.004013	0.192079
45736										-2.422967	-8.028125	1.400389	0.083072	-0.595314	0.421919	0.311888	-0.114057	-0.207217	-0.980019	0.063210	0.003345	0.188565
45737										-2.360263	-8.197767	1.347043	0.000669	-0.639657	0.460825	0.311791	-0.123244	-0.216593	-0.980744	0.063182	0.002514	0.184775
45738										-2.105555	-8.362734	1.500263	-0.119330	-0.677043	0.474526	0.316020	-0.121775	-0.221535	-0.981452	0.063713	0.001577	0.180802
45739										-1.602380	-8.582972	1.983401	-0.264814	-0.718490	0.463556	0.310046	-0.121411	-0.214308	-0.982120	0.065022	0.000645	0.176669
45740										-1.112447	-8.833990	2.591179	-0.420052	-0.726966	0.433579	0.311837	-0.128347	-0.219482	-0.982711	0.067083	-0.000279	0.172567
45741										-0.655427	-9.253872	2.969935	-0.536542	-0.729356	0.403015	0.311763	-0.127739	-0.214781	-0.983226	0.069773	-0.001152	0.168515
45742										-0.538679	-9.644530	3.145346	-0.585127	-0.741362	0.376696	0.307820	-0.128964	-0.212453	-0.983699	0.072690	-0.001932	0.164462
45743										-0.453507	-9.966083	3.193798	-0.559460	-0.766688	0.344594	0.312181	-0.129485	-0.225822	-0.984162	0.075547	-0.002487	0.160347
45744										-0.504242	-10.117849	3.252662	-0.511549	-0.797329	0.321484	0.300405	-0.121769	-0.222326	-0.984635	0.078160	-0.002850	0.156132
45745										-0.549881	-10.354683	3.242069	-0.435680	-0.798330	0.311330	0.303725	-0.132377	-0.231553	-0.985109	0.080440	-0.003097	0.151920
45746										-0.733278	-10.563388	3.135969	-0.343497	-0.789992	0.323155	0.300573	-0.136886	-0.217451	-0.985601	0.082219	-0.003354	0.147717
45747										-0.981184	-10.345176	3.041061	-0.257347	-0.763049	0.347260	0.304082	-0.139667	-0.223212	-0.986096	0.083580	-0.003698	0.143581
45748										-1.225510	-10.056423	2.978873	-0.185434	-0.737937	0.378113	0.298651	-0.136430	-0.219442	-0.986600	0.084522	-0.004191	0.139498
45749										-1.561562	-9.760578	2.831432	-0.129316	-0.725658	0.405131	0.301659	-0.143477	-0.224380	-0.987108	0.085199	-0.004780	0.135412
45750										-1.714066	-9.421701	2.795076	-0.091678	-0.736266	0.414199	0.293331	-0.141639	-0.222745	-0.987626	0.085654	-0.005379	0.131258
45751										-1.806276	-9.106882	2.587767	-0.079254	-0.762009	0.416723	0.296622	-0.143575	-0.214632	-0.988145	0.086087	-0.005919	0.126977
45752										-1.758258	-8.820291	2.479658	-0.080087	-0.791726	0.415671	0.300528	-0.147396	-0.214608	-0.988664	0.086498	-0.006416	0.122559
45753										-1.774453	-8.561031	2.428200	-0.102338	-0.829964	0.414114	0.297029	-0.142926	-0.224993	-0.989170	0.087066	-0.006832	0.117966
45754										-1.761010	-8.477729	2.460391	-0.131944	-0.863603	0.421187	0.298410	-0.148656	-0.219678	-0.989663	0.087750	-0.007252	0.113204
45755										-1.705315	-8.525362	2.538500	-0.153580	-0.895431	0.423701	0.293698	-0.153836	-0.214999	-0.990136	0.088581	-0.007619	0.108289
45756										-1.525186	-8.508700	2.575964	-0.161943	-0.917163	0.422065	0.282353	-0.153754	-0.223366	-0.990593	0.089424	-0.007962	0.103274
45757										-1.352527	-8.487425	2.712918	-0.161891	-0.926876	0.413603	0.281890	-0.160617	-0.224971	-0.991024	0.090305	-0.008228	0.098227
45758										-1.092800	-8.494134	2.647471	-0.142225	-0.918896	0.404891	0.280848	-0.157274	-0.220804	-0.991436	0.091053	-0.008479	0.093230
45759										-1.071176	-8.518645	2.413936	-0.099693	-0.890564	0.390861	0.277403	-0.166682	-0.219096	-0.991826	0.091622	-0.008677	0.088386
45760										-1.055224	-8.457155	2.207200	-0.049266	-0.858632	0.378121	0.286246	-0.170359	-0.222488	-0.992204	0.091900	-0.008875	0.083708
45761										-1.040577	-8.635815	2.014488	0.039824	-0.808647	0.357861	0.278185	-0.167523	-0.222259	-0.992577	0.091766	-0.009013	0.079296
45762										-1.041046	-8.996003	1.954962	0.130206	-0.756974	0.342346	0.281841	-0.176480	-0.221854	-0.992956	0.091141	-0.009162	0.075146
45763										-0.523765	-9.406783	1.845708	0.230479	-0.706612	0.358124	0.276943	-0.175071	-0.220934	-0.993346	0.090037	-0.009417	0.071195
45764										-1.877515	-8.924068	2.018582	0.328822	-0.620198	0.317469	0.279879	-0.181727	-0.221282	-0.993734	0.088404	-0.009634	0.067715
45765										-1.104719	-9.537544	1.870398	0.400388	-0.574735	0.278390	0.274443	-0.184389	-0.217245	-0.994117	0.086451	-0.009708	0.064517
45766										-2.063485	-9.696263	2.010201	0.417218	-0.569690	0.233079	0.268149	-0.189815	-0.220674	-0.994491	0.084392	-0.009601	0.061424
45767										-1.917247	-9.843496	2.188651	0.464252	-0.563892	0.174446	0.272233	-0.185380	-0.216416	-0.994861	0.082145	-0.009195	0.058468
45768										-1.960039	-9.981384	2.432242	0.489373	-0.586308	0.149237	0.271088	-0.194723	-0.221223	-0.995234	0.079750	-0.008650	0.055453
45769										-1.937777	-10.015404	2.659713	0.504301	-0.624001	0.120318	0.265376	-0.199807	-0.215139	-0.995601	0.077324	-0.007868	0.052320
45770										-2.065789	-10.104339	2.965636	0.520251	-0.684972	0.104667	0.261152	-0.199481	-0.226013	-0.995973	0.074798	-0.006921	0.048933
45771										-2.028338	-10.427855	3.205656	0.531594	-0.750736	0.074529	0.263056	-0.206827	-0.222889	-0.996340	0.072261	-0.005677	0.045302
45772										-1.919567	-10.931449	3.386602	0.523790	-0.810676	0.049410	0.256930	-0.202911	-0.221527	-0.996695	0.069744	-0.004232	0.041442
45773										-1.499163	-11.194912	3.789288	0.493016	-0.856328	0.035814	0.262387	-0.207224	-0.226944	-0.997020	0.067419	-0.002611	0.037402
45774										-1.223222	-11.582317	4.173799	0.422435	-0.875550	0.012920	0.251272	-0.219708	-0.234342	-0.997301	0.065418	-0.000892	0.033320
45775										-0.982805	-11.931427	4.506126	0.348759	-0.930252	0.003513	0.257471	-0.219584	-0.224852	-0.997539	0.063823	0.000999	0.029013
45776										-0.493135	-12.004363	4.795855	0.328363	-1.011623	0.030002	0.251313	-0.221647	-0.236982	-0.997758	0.062305	0.002894	0.024279
45777										0.014113	-11.787366	4.566035	0.389626	-1.100654	0.070994	0.247041	-0.228386	-0.229254	-0.997973	0.060521	0.004819	0.019051
45778										0.519080	-11.010598	3.899207	0.481287	-1.179421	0.129049	0.239377	-0.239475	-0.223260	-0.998191	0.058254	0.006612	0.013334
45779										0.670319	-9.734609	3.302337	0.548669	-1.217483	0.167232	0.231536	-0.232506	-0.221457	-0.998386	0.055684	0.008344	0.007360
45780										0.614710	-8.641156	2.838404	0.591387	-1.210800	0.203245	0.226077	-0.240596	-0.231452	-0.998552	0.052867	0.009866	0.001336
45781										0.448765	-7.821110	2.394145	0.612821	-1.154166	0.226811	0.225095	-0.248461	-0.231109	-0.998678	0.049966	0.011197	-0.004478
45782										0.429854	-7.184663	2.003331	0.570102	-1.071366	0.247006	0.223959	-0.251465	-0.236508	-0.998759	0.047238	0.012235	-0.009952
45783										0.206124	-7.044290	1.600180	0.466068	-0.988616	0.280116	0.210694	-0.257195	-0.231423	-0.998786	0.045054	0.012989	-0.015101
45784										0.392332	-7.159629	1.369657	0.340514	-0.948845	0.316804	0.219800	-0.258613	-0.220483	-0.998761	0.043466	0.013471	-0.020130
45785										0.379202	-7.400543	1.443171	0.192601	-0.941946	0.340214	0.214748	-0.263589	-0.225308	-0.998677	0.042649	0.013878	-0.025151
45786										0.184290	-7.821886	1.591009	0.045886	-0.998590	0.351587	0.212653	-0.266035	-0.231808	-0.998528	0.042540	0.014341	-0.030433
45787										0.032338	-8.120347	1.922714	-0.099665	-1.099763	0.344575	0.206724	-0.274925	-0.227404	-0.998299	0.043190	0.015100	-0.036135
45788										-0.414025	-8.629094	2.291174	-0.237948	-1.218718	0.323539	0.205153	-0.272325	-0.236248	-0.997981	0.044503	0.016197	-0.042313
45789										-0.672188	-9.255536	2.716672	-0.343351	-1.338505	0.290185	0.198284	-0.272893	-0.234177	-0.997567	0.046363	0.017747	-0.048944
45790										-0.724553	-9.898148	2.810632	-0.399323	-1.447619	0.261440	0.194676	-0.276899	-0.237659	-0.997060	0.048469	0.019636	-0.056002
45791										-0.616713	-10.376899	2.807086	-0.393505	-1.533947	0.254361	0.187107	-0.275044	-0.237651	-0.996466	0.050570	0.021763	-0.063432
45792										-0.455528	-10.589632	2.866844	-0.351283	-1.594024	0.263385	0.190567	-0.275016	-0.240326	-0.995798	0.052436	0.023926	-0.071161
45793										-0.275984	-10.671619	2.998523	-0.292949	-1.612487	0.287958	0.177622	-0.285394	-0.240087	-0.995066	0.054043	0.026024	-0.079028
45794										-0.011065	-10.511596	3.036221	-0.221449	-1.593579	0.311179	0.166266	-0.284883	-0.247686	-0.994293	0.055277	0.027916	-0.086869
45795										0.242291	-10.353707	2.972616	-0.172448	-1.541103	0.365701	0.165552	-0.282360	-0.248873	-0.993486	0.056316	0.029462	-0.094582
45796										0.413165	-10.209341	2.921299	-0.123009	-1.483504	0.419732	0.159684	-0.289790	-0.248385	-0.992657	0.057110	0.030589	-0.102152
45797										0.499448	-9.881875	2.799707	-0.064421	-1.429476	0.459041	0.153170	-0.289195	-0.253395	-0.991809	0.057657	0.031429	-0.109559
45798										0.591110	-9.395134	2.557979	-0.018169	-1.378049	0.486762	0.152281	-0.294600	-0.258923	-0.990947	0.057968	0.031980	-0.116796
45799										0.670632	-8.998994	2.326317	0.014408	-1.347767	0.504053	0.139573	-0.305746	-0.258252	-0.990056	0.058150	0.032402	-0.123929
45800										0.786591	-8.607180	2.159567	0.018218	-1.327226	0.523108	0.135617	-0.304358	-0.255133	-0.989127	0.058301	0.032663	-0.131005
45801										1.106017	-8.597076	2.054099	-0.012667	-1.333319	0.528000	0.125481	-0.303847	-0.262713	-0.988132	0.058627	0.032963	-0.138100
45802										1.080870	-8.271587	1.720417	-0.042700	-1.353213	0.533309	0.124721	-0.302009	-0.260959	-0.987064	0.059078	0.033268	-0.145285
45803										1.283985	-8.227365	1.429852	-0.101147	-1.417215	0.522662	0.121135	-0.302288	-0.265823	-0.985879	0.059821	0.033820	-0.152712
45804										1.273047	-8.411125	1.437199	-0.138038	-1.474382	0.511297	0.121120	-0.318676	-0.264895	-0.984584	0.060704	0.034535	-0.160361
45805										1.507844	-8.623082	1.480939	-0.153483	-1.530752	0.504851	0.110567	-0.314781	-0.261419	-0.983178	0.061668	0.035430	-0.168234
45806										1.567826	-8.781121	1.699957	-0.149001	-1.538577	0.499136	0.092924	-0.318863	-0.257478	-0.981705	0.062579	0.036334	-0.176125
45807										1.682327	-9.069395	1.867278	-0.144543	-1.506528	0.496084	0.096477	-0.329805	-0.266049	-0.980196	0.063486	0.037209	-0.183851
45808										1.662062	-9.335525	1.983227	-0.144579	-1.492476	0.511458	0.092778	-0.321967	-0.263736	-0.978635	0.064388	0.037959	-0.191536
